source_file,table_index,row,column,text
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,6,11,4610
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,6,12,5200
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,6,13,8888
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,6,14,6500
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,6,15,4278 
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,6,16,1300 
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,1,世武果园
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,2,0
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,3,200
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,4,350
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,5,330
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,6,883
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,7,200
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,8,13
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,9,160
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,10,1800
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,11,3763
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,12,5400
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,13,20000
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,14,8000
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,15,16237
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,7,16,4800 
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,1,鲁宏果园
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,2,2222
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,3,0
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,4,437
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,5,495
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,6,2556
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,7,192
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,8,11
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,9,200
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,10,3661
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,11,9564
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,12,11000
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,13,17111 
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,14,13000
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,15,8082 
示范园/2024年荔枝龙眼产业技术体系示范园-海口站（20240825）.doc,6,8,16,2000 
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,1,1,"示范果园
（编号）"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,1,2,面积（亩）
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,1,3,种植年份
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,1,4,改造年份
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,1,5,品种
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,1,6,株数
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,1,7,株距×行距（m）
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,1,8,农场主
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,1,9,经纬度
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,2,1,"办内果园
CARS-33-46-01"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,2,2,80
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,2,3,2002年
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,2,4,2015重回缩
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,2,5,妃子笑
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,2,6,4000
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,2,7,4×5
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,2,8,周永岛
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,2,9,"N 19° 53' 57.63""
E 110° 29' 58.18"""
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,3,1,"红明农场
CARS-33-46-02"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,3,2,70
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,3,3,2000年
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,3,4,"2010间伐
2018年重回缩"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,3,5,白糖罂
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,3,6,970
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,3,7,6×8
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,3,8,陈会华
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,3,9,"N 19° 41' 54.98""
E 110° 34' 49.95"""
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,4,1,"永发果园
CARS-33-46-03"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,4,2,25
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,4,3,1995年
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,4,4,"2013间伐
2014重回缩"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,4,5,妃子笑
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,4,6,550
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,4,7,4×6
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,4,8,洪世聪
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,4,9,"N 19° 45' 30.91""
E 110° 12' 13.96"""
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,5,1,"龙元果园
CARS-33-46-04"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,5,2,200
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,5,3,2002年
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,5,4,2019重回缩
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,5,5,妃子笑
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,5,6,7400
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,5,7,4×4.5
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,5,8,黄龙腾
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,5,9,"N 19° 27′ 11.83""
E 110° 19' 42.84"""
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,6,1,"世武果园
CARS-33-46-05"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,6,2,30
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,6,3,2001年
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,6,4,2018重回缩
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,6,5,妃子笑
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,6,6,990
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,6,7,4×5
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,6,8,李世武
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,6,9,"N 19° 10' 27.53""
E 110° 26' 54.70"""
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,7,1,"鲁宏果园
CARS-33-46-06"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,7,2,300
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,7,3,1999年
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,7,4,2012间伐
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,7,5,妃子笑
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,7,6,5000
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,7,7,5×8
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,7,8,周军峰
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,1,7,9,"N18° 36' 34.77""
E109° 56' 32.26"""
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,1,1,示范果园
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,1,2,果园坡度（°）
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,1,3,土壤类型
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,1,4,灌溉方式
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,1,5,年份
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,1,6,"株产
（公斤）"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,1,7,"售价
（元/公斤）"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,1,8,成花率（%）
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,1,9,"收益
（万元）"
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,2,1,办内果园
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,2,2,0～5
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,2,3,红壤土
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,2,4,微喷灌
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,2,5,2021
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,2,6,30.50
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,2,7,8.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,2,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,2,9,48.80
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,3,5,2022
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,3,6,30.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,3,7,12.6
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,3,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,3,9,90.60
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,4,5,2023
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,4,6,32.15
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,4,7,9.60
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,4,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,4,9,40.60
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,5,5,2024
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,5,6,21.78
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,5,7,12.2
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,5,8,90
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,5,9,35.15
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,6,5,2025
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,6,6,0
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,6,7,0
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,6,8,60
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,6,9,-15.76
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,7,1,红明农场
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,7,2,15～30
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,7,3,红壤土
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,7,4,管道淋灌
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,7,5,2021
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,7,6,66.20
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,7,7,9.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,7,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,7,9,14.45
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,8,5,2022
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,8,6,65.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,8,7,16.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,8,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,8,9,38.20
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,9,5,2023
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,9,6,52.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,9,7,12.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,9,8,98
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,9,9,16.80
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,10,5,2024
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,10,6,7.71
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,10,7,16.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,10,8,20
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,10,9,-20.50
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,11,5,2025
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,11,6,32.15
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,11,7,10.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,11,8,50
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,11,9,-7.50
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,12,1,永发果园
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,12,2,0～5
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,12,3,红壤土
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,12,4,微喷灌
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,12,5,2021
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,12,6,25.80
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,12,7,7.60
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,12,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,12,9,3.23
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,13,5,2022
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,13,6,28.60
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,13,7,11.80
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,13,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,13,9,5.80
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,14,5,2023
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,14,6,35.25
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,14,7,9.60
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,14,8,99
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,14,9,7.50
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,15,5,2024
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,15,6,22.36
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,15,7,10.20
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,15,8,75
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,15,9,3.93
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,16,5,2025
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,16,6,22.16
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,16,7,9.30
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,16,8,80
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,16,9,-2.86
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,17,1,龙元果园
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,17,2,0
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,17,3,红壤土
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,17,4,喷灌
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,17,5,2021
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,17,6,14.80
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,17,7,9.0
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,17,8,95
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,17,9,2.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,18,5,2022
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,18,6,24.30
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,18,7,11.20
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,18,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,18,9,49.60
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,19,5,2023
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,19,6,32.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,19,7,10.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,19,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,19,9,53.33
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,20,5,2024
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,20,6,20.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,20,7,12.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,20,8,95
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,20,9,85.56
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,21,5,2025
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,21,6,27.16
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,21,7,9.40
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,21,8,95
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,21,9,96.36
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,22,1,世武果园
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,22,2,0～5
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,22,3,砂壤土
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,22,4,喷灌
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,22,5,2021
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,22,6,30.30
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,22,7,16.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,22,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,22,9,39.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,23,5,2022
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,23,6,32.20
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,23,7,15.60
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,23,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,23,9,39.87
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,24,5,2023
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,24,6,27.08
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,24,7,16.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,24,8,100
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,24,9,25.11
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,25,5,2024
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,25,6,30.55
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,25,7,18.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,25,8,90
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,25,9,48.71
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,26,5,2025
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,26,6,36.57
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,26,7,20.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,26,8,95
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,26,9,50.25
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,27,1,鲁宏果园
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,27,2,10～15
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,27,3,砂壤土
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,27,4,喷灌
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,27,5,2021
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,27,6,48.50
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,27,7,15.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,27,8,95
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,27,9,163.75
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,28,5,2022
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,28,6,50.80
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,28,7,20.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,28,8,95
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,28,9,276.16
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,29,5,2023
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,29,6,47.06
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,29,7,23.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,29,8,98
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,29,9,216.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,30,5,2024
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,30,6,61.73
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,30,7,30.40
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,30,8,85
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,30,9,287.91
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,31,5,2025
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,31,6,70.93
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,31,7,20.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,31,8,98
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,2,31,9,356.00
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,3,1,1,示范园
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,3,1,2,品种
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,3,1,3,面积（株）
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,3,1,4,秋梢老熟期
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,3,1,5,露白点期
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,3,1,6,抽穗期
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,3,1,7,初花期
示范园/2025年荔枝龙眼产业技术体系示范园-海口站（20250827）.doc,3,1,8,盛花期
